id,source_entity_id,target_entity_id,relation_type,weight,confidence,evidence_source,metadata_json,created_at,updated_at
4787,24131,24117,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4788,24131,24233,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4789,24133,23873,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4790,24133,24006,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4791,24133,24026,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4792,24133,24117,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4793,24133,24233,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4794,24200,23873,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4795,24200,24006,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4796,24200,24026,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4797,24200,24117,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4798,24200,24233,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4799,24201,23873,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4800,24201,24006,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4801,24201,24026,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4802,24201,24117,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4803,24201,24233,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4804,24207,23873,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4805,24207,24006,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4806,24207,24026,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4807,24207,24117,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4808,24207,24233,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4809,24239,23873,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4810,24239,24006,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4811,24239,24026,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4812,24239,24117,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4813,24239,24233,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4814,24249,23873,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4815,24249,24006,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4816,24249,24026,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4817,24249,24117,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4818,24249,24233,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4819,24260,23873,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4820,24260,24006,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4821,24260,24026,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4822,24260,24117,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4823,24260,24233,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4824,24262,23873,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4825,24262,24006,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4826,24262,24026,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4827,24262,24117,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4828,24262,24233,related_to,1.0,0.65,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4829,23866,23921,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4830,23866,23959,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4831,23866,24003,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4832,23896,23921,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4833,23896,23959,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4834,23896,24003,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4835,23905,23921,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4836,23905,23959,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4837,23905,24003,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4838,23929,23921,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4839,23929,23959,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4840,23929,24003,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4841,23934,23921,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4842,23934,23959,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4843,23934,24003,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4844,23953,23921,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4845,23953,23959,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4846,23953,24003,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4847,23971,23921,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4848,23971,23959,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4849,23971,24003,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4850,24043,23921,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4851,24043,23959,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4852,24043,24003,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4853,24051,23921,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4854,24051,23959,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4855,24051,24003,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4856,24052,23921,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4857,24052,23959,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4858,24052,24003,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4859,24130,23921,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4860,24130,23959,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4861,24130,24003,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4862,24131,23921,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4863,24131,23959,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4864,24131,24003,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4865,24133,23921,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4866,24133,23959,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4867,24133,24003,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4868,24200,23921,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4869,24200,23959,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4870,24200,24003,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4871,24201,23921,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4872,24201,23959,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4873,24201,24003,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4874,24207,23921,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4875,24207,23959,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4876,24207,24003,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4877,24239,23921,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4878,24239,23959,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4879,24239,24003,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4880,24249,23921,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4881,24249,23959,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4882,24249,24003,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4883,24260,23921,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4884,24260,23959,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4885,24260,24003,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4886,24262,23921,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4887,24262,23959,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4888,24262,24003,has_problem,1.0,0.6,domain:gesundheit,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4889,23909,23917,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4890,23909,23957,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4891,23909,23978,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4892,23925,23917,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4893,23925,23957,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4894,23925,23978,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4895,23958,23917,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4896,23958,23957,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4897,23958,23978,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4898,23981,23917,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4899,23981,23957,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4900,23981,23978,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4901,23982,23917,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4902,23982,23957,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4903,23982,23978,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4904,24004,23917,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4905,24004,23957,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4906,24004,23978,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4907,24036,23917,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4908,24036,23957,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4909,24036,23978,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4910,24061,23917,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4911,24061,23957,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4912,24061,23978,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4913,24126,23917,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4914,24126,23957,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4915,24126,23978,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4916,24141,23917,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4917,24141,23957,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4918,24141,23978,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4919,24181,23917,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4920,24181,23957,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4921,24181,23978,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4922,24219,23917,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4923,24219,23957,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4924,24219,23978,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4925,23874,23917,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4926,23874,23957,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4927,23874,23978,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4928,24222,23917,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4929,24222,23957,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4930,24222,23978,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4931,24282,23917,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4932,24282,23957,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4933,24282,23978,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4934,24316,23917,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4935,24316,23957,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4936,24316,23978,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4937,24328,23917,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4938,24328,23957,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4939,24328,23978,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4940,24330,23917,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4941,24330,23957,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4942,24330,23978,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4943,24470,23917,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4944,24470,23957,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4945,24470,23978,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4946,24477,23917,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4947,24477,23957,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4948,24477,23978,has_problem,1.0,0.6,domain:haustiere,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4949,23963,23897,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4950,23963,23960,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4951,23963,24063,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4952,23989,23897,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4953,23989,23960,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4954,23989,24063,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4955,24147,23897,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4956,24147,23960,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4957,24147,24063,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4958,24148,23897,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4959,24148,23960,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4960,24148,24063,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4961,24081,23897,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4962,24081,23960,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4963,24081,24063,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4964,24210,23897,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4965,24210,23960,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4966,24210,24063,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4967,24245,23897,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4968,24245,23960,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4969,24245,24063,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4970,24250,23897,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4971,24250,23960,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4972,24250,24063,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4973,24309,23897,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4974,24309,23960,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4975,24309,24063,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4976,24326,23897,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4977,24326,23960,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4978,24326,24063,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4979,24381,23897,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4980,24381,23960,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4981,24381,24063,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
4982,24448,23897,has_problem,1.0,0.6,domain:lernen,,2026-07-16 03:47:50.864957+00:00,2026-07-16 03:47:50.864957+00:00
